filename	ann_id	label	start_span	end_span	text
es-S0212-71992007000300006-1	T42	SINTOMA	2014	2059	tolerancia dificultada a la nutrición enteral
es-S1139-76322015000300015-1	T1	SINTOMA	500	529	afectación del estado general
es-S1139-76322015000300015-1	T2	SINTOMA	208	215	eritema
es-S1139-76322015000300015-1	T3	SINTOMA	217	226	hinchazón
es-S1139-76322015000300015-1	T4	SINTOMA	229	234	dolor
es-S1139-76322015000300015-1	T5	SINTOMA	251	257	fiebre
es-S1139-76322015000300015-1	T6	SINTOMA	775	817	signos inflamatorios de conducto de Stenon
es-S1139-76322015000300015-1	T7	SINTOMA	881	893	leucocitosis
es-S1139-76322015000300015-1	T8	SINTOMA	974	999	elevación de la α-amilasa
es-S1139-76322015000300015-1	T9	SINTOMA	1076	1111	aumento del tamaño de las parótidas
es-S1139-76322015000300015-1	T10	SINTOMA	748	759	fluctuación
es-S1139-76322015000300015-1	T11	SINTOMA	763	772	secreción
es-S1139-76322015000300015-1	T12	SINTOMA	1518	1558	estudio de inmunidad, que ha sido normal
es-S1139-76322015000300015-1	T13	SINTOMA	1560	1591	pruebas reumatoideas, negativas
es-S1139-76322015000300015-1	T14	SINTOMA	1594	1622	estudio serológico, negativo
es-S1139-76322015000300015-1	T15	SINTOMA	1635	1686	serología vacunal antiparotiditis, que fue positiva
es-S1139-76322015000300015-1	T16	SINTOMA	911	922	neutrofilia
es-S1139-76322015000300015-1	T17	SINTOMA	641	666	tumoración laterocervical
es-S1139-76322015000300015-1	T20	SINTOMA	17	21	sano
es-S1130-01082008000800010-1	T1	SINTOMA	62	77	pérdida de peso
es-S1130-01082008000800010-1	T2	SINTOMA	1446	1462	cuadro diarreico
es-S1130-01082008000800010-1	T3	SINTOMA	1395	1407	asintomático
es-S1130-01082008000800010-1	T4	SINTOMA	129	237	bioquímica general, hemograma, TSH, estudio inmunológico, perfil celiaco y parásitos de heces que fue normal
es-S1130-01082008000800010-1	T5	SINTOMA	242	276	proteína C reactiva estaba elevada
es-S1130-01082008000800010-1	T6	SINTOMA	292	331	colonoscopia hasta ciego que fue normal
es-S1130-01082008000800010-1	T7	SINTOMA	340	404	tránsito intestinal baritado no se identificó ninguna alteración
es-S1130-01082008000800010-1	T8	SINTOMA	44	59	diarrea crónica
es-S1130-01082008000800010-1	T9	SINTOMA	449	486	masa renal izquierda en polo superior
es-S1130-01082007000700011-2	T1	SINTOMA	1235	1242	afebril
es-S1130-01082007000700011-2	T2	SINTOMA	301	328	disfagia moderada a sólidos
es-S1130-01082007000700011-2	T3	SINTOMA	634	651	dolor epigástrico
es-S1130-01082007000700011-2	T4	SINTOMA	1208	1233	estado general conservado
es-S1130-01082007000700011-2	T5	SINTOMA	2593	2622	masa extrínseca retrocardiaca
es-S1130-01082007000700011-2	T6	SINTOMA	1429	1461	alteraciones a nivel neurológico
es-S1130-01082007000700011-2	T7	SINTOMA	2175	2232	fibrobroncoscopia no se encontraron hallazgos patológicos
es-S1130-01082007000700011-2	T8	SINTOMA	2394	2435	tumoración esofágica vegetante y ulcerada
es-S1130-01082007000700011-2	T9	SINTOMA	1463	1505	A nivel analítico no presentaba alteración
es-S1130-01082007000700011-2	T10	SINTOMA	2802	2852	TAC craneal no demostró ningún hallazgo patológico
es-S1137-66272012000300021-1	T1	SINTOMA	1116	1139	dolor en flanco derecho
es-S1137-66272012000300021-1	T2	SINTOMA	714	720	fiebre
es-S1137-66272012000300021-1	T3	SINTOMA	1142	1156	enrojecimiento
es-S1137-66272012000300021-1	T4	SINTOMA	1172	1178	fiebre
es-S1137-66272012000300021-1	T5	SINTOMA	794	800	vómito
es-S1137-66272012000300021-1	T6	SINTOMA	2245	2254	apirético
es-S1137-66272012000300021-1	T7	SINTOMA	2367	2379	asintomático
es-S1137-66272012000300021-1	T8	SINTOMA	49	80	elevación de las cifras del PSA
es-S1137-66272012000300021-1	T9	SINTOMA	946	965	gas en marco cólico
es-S1137-66272012000300021-1	T10	SINTOMA	968	1004	niveles hidroaéreos en colon derecho
es-S1137-66272012000300021-1	T11	SINTOMA	314	335	enfermedad localizada
es-S1137-66272012000300021-1	T12	SINTOMA	1987	1996	colección
es-S1137-66272012000300021-1	T13	SINTOMA	2040	2063	estanqueidad intestinal
es-S1137-66272012000300021-1	T14	SINTOMA	1231	1298	colección líquida con abundante gas de localización retroperitoneal
es-S1137-66272012000300021-1	T15	SINTOMA	1680	1765	cultivos del líquido, con crecimiento de Staphyloccus haemolyticus y Candida albicans
es-S1137-66272012000300021-1	T16	SINTOMA	2386	2402	PSA indetectable
es-S0210-48062009000400016-1	T1	SINTOMA	2377	2407	micción espontánea confortable
es-S0210-48062009000400016-1	T2	SINTOMA	2410	2427	deposición normal
es-S0210-48062009000400016-1	T3	SINTOMA	124	127	T1c
es-S0210-48062009000400016-1	T4	SINTOMA	616	622	fiebre
es-S0210-48062009000400016-1	T5	SINTOMA	634	649	dolor abdominal
es-S0210-48062009000400016-1	T6	SINTOMA	669	678	fecaluria
es-S0210-48062009000400016-1	T7	SINTOMA	763	790	líquido libre retrohepático
es-S0210-48062009000400016-1	T8	SINTOMA	907	940	abundante orina y heces en pelvis
es-S0210-48062009000400016-1	T9	SINTOMA	328	332	pT2c
es-S0210-48062009000400016-1	T10	SINTOMA	2154	2197	fuga del contraste fuera de la vía urinaria
es-S0210-48062009000400016-1	T11	SINTOMA	2441	2463	incontinencia urinaria
es-S0210-48062009000400016-1	T12	SINTOMA	1420	1440	colostomía permeable
es-S0210-48062009000400016-1	T13	SINTOMA	1442	1453	Orina clara
es-S0210-48062009000400016-1	T14	SINTOMA	1677	1743	paso de contraste desde la unión uretrovesical a la ampolla rectal
es-S0210-48062009000400016-1	T15	SINTOMA	1241	1287	abundante salida de orina a través del drenaje
es-S1130-05582014000400006-1	T1	SINTOMA	756	774	escleras ictéricas
es-S1130-05582014000400006-1	T2	SINTOMA	779	863	aumento del volumen severo con predominio de la región submentoniana y submandibular
es-S1130-05582014000400006-1	T3	SINTOMA	876	899	apertura bucal limitada
es-S1130-05582014000400006-1	T4	SINTOMA	248	282	odontalgia de incisivos inferiores
es-S1130-05582014000400006-1	T5	SINTOMA	284	292	disfagia
es-S1130-05582014000400006-1	T6	SINTOMA	294	304	odinofagia
es-S1130-05582014000400006-1	T7	SINTOMA	306	361	aumento del volumen en la región submandibular dolorosa
es-S1130-05582014000400006-1	T9	SINTOMA	1097	1115	irritantes locales
es-S1130-05582014000400006-1	T10	SINTOMA	1117	1126	halitosis
es-S1130-05582014000400006-1	T11	SINTOMA	1128	1205	aumento del volumen severo del piso de la boca y espacio sublingual bilateral
es-S1130-05582014000400006-1	T12	SINTOMA	620	632	leucocitosis
es-S1130-05582014000400006-1	T13	SINTOMA	654	665	neutrofilia
es-S1130-05582014000400006-1	T14	SINTOMA	1520	1562	imagen isodensa en el espacio parafaríngeo
es-S1130-05582014000400006-1	T15	SINTOMA	1616	1678	disminución de la luz de las vías aéreas de la región cervical
es-S1130-05582014000400006-1	T17	SINTOMA	364	381	hipertermia local
es-S1139-76322017000200007-1	T1	SINTOMA	1850	1884	cultivo fue positivo para M. bovis
es-S1139-76322017000200007-1	T2	SINTOMA	311	317	fiebre
es-S1139-76322017000200007-1	T3	SINTOMA	319	338	sudoración nocturna
es-S1139-76322017000200007-1	T4	SINTOMA	342	357	pérdida de peso
es-S1139-76322017000200007-1	T5	SINTOMA	1189	1205	hemograma normal
es-S1139-76322017000200007-1	T6	SINTOMA	1075	1167	serologías de Brucella, virus de Epstein-Barr (VEB) y citomegalovirus (CMV) fueron negativas
es-S1139-76322017000200007-1	T7	SINTOMA	898	937	prueba de tuberculina, que fue positiva
es-S1139-76322017000200007-1	T8	SINTOMA	1007	1068	radiografía de tórax y la ecografía abdominal fueron normales
es-S1139-76322017000200007-1	T9	SINTOMA	1268	1336	interferon-gamma release assays (IGRA) (QuantiFERON(r)) fue positivo
es-S1139-76322017000200007-1	T10	SINTOMA	2181	2242	cultivos de micobacterias en jugos gástricos fueron negativos
es-S1139-76322017000200007-1	T12	SINTOMA	604	627	doloroso a la palpación
es-S0465-546X2014000400012-1	T1	SINTOMA	800	805	edema
es-S0465-546X2014000400012-1	T2	SINTOMA	597	606	secreción
es-S0465-546X2014000400012-1	T3	SINTOMA	658	694	crecimiento de Staphylococcus Aureus
es-S0465-546X2014000400012-1	T4	SINTOMA	586	594	flogosis
es-S1130-05582015000300004-1	T1	SINTOMA	88	124	tumoración en la región preauricular
es-S1130-05582015000300004-1	T2	SINTOMA	1088	1115	pedículo dependiente de ATM
es-S1130-05582015000300004-1	T3	SINTOMA	232	279	dolor en región temporal, cervical y periocular
es-S1130-05582015000300004-1	T4	SINTOMA	770	813	chasquido articular en ambas articulaciones
es-S1130-05582015000300004-1	T5	SINTOMA	1137	1241	posición del menisco articular y desplazamiento del cóndilo mandibular con boca abierta y cerrada normal
es-S1130-05582015000300004-1	T6	SINTOMA	546	552	nódulo
es-S1130-05582015000300004-1	T7	SINTOMA	646	689	tumoración es de consistencia blanda, móvil
es-S0365-66912012000200005-1	T1	SINTOMA	567	592	orina reveló hipodensidad
es-S0365-66912012000200005-1	T2	SINTOMA	34	70	alteraciones en la visión periférica
es-S0365-66912012000200005-1	T3	SINTOMA	816	849	dilatación del ventrículo lateral
es-S0365-66912012000200005-1	T4	SINTOMA	1987	2090	papila ligeramente verticalizada con palidez en región temporal acompañada de atrofia peripapilar en OD
es-S0365-66912012000200005-1	T5	SINTOMA	861	985	afectación periventricular del tercer ventrículo, del hipotálamo, así como de la región del quiasma y de los nervios ópticos
es-S0365-66912012000200005-1	T6	SINTOMA	2096	2143	OI palidez total y atrofia peripapilar temporal
es-S0365-66912012000200005-1	T7	SINTOMA	367	437	defecto arciforme superior con algunas alteraciones periféricas en ojo
es-S0365-66912012000200005-1	T8	SINTOMA	2195	2314	disminución de la capa de fibras nerviosas en cuadrante superior, nasal e inferior en OD y en todos los sectores del OI
es-S0365-66912012000200005-1	T9	SINTOMA	2439	2487	leve aumento de las latencias al estimular el OI
es-S0365-66912012000200005-1	T10	SINTOMA	1812	1819	estable
es-S0365-66912012000200005-1	T11	SINTOMA	253	301	presión intraocular y fondo de ojo (FO) normales
es-S0365-66912012000200005-1	T12	SINTOMA	456	549	ojo izquierdo (OI) se apreciaba un defecto altitudinal superior así como defectos periféricos
es-S0365-66912012000200005-1	T13	SINTOMA	667	689	FSH y LH indetectables
es-S0365-66912012000200005-1	T14	SINTOMA	691	769	testosterona y la hormona de crecimiento en niveles inferiores a la normalidad
es-S0365-66912012000200005-1	T15	SINTOMA	1604	1662	disminución de las hormonas de crecimiento y antidiurética
es-S0365-66912012000200005-1	T16	SINTOMA	2386	2421	disminución en todas las respuestas
es-S0365-66912012000200005-1	T17	SINTOMA	1852	1873	alteraciones en el CV
es-S1130-05582015000300007-1	T1	SINTOMA	88	106	tumoración frontal
es-S1130-05582015000300007-1	T2	SINTOMA	233	290	sensación de pesadez y cefalea fronto-occipital izquierda
es-S1130-05582015000300007-1	T3	SINTOMA	1233	1258	erosión del hueso frontal
es-S1130-05582015000300007-1	T4	SINTOMA	472	516	alteración de rama frontal del nervio facial
es-S1130-05582015000300007-1	T5	SINTOMA	686	703	tumoración costal
es-S1130-05582015000300007-1	T6	SINTOMA	730	789	masa de aproximadamente 0,7 cm a nivel de la región frontal
es-S1130-05582015000300007-1	T7	SINTOMA	200	205	dolor
es-S1130-05582015000300007-1	T8	SINTOMA	373	380	eritema
es-S1130-05582015000300007-1	T9	SINTOMA	1515	1522	nodular
es-S1130-05582015000300007-1	T10	SINTOMA	548	579	nódulo similar en región costal
es-S1130-05582015000300007-1	T11	SINTOMA	212	222	tumoración
es-S1130-05582015000300007-1	T12	SINTOMA	331	341	tumoración
es-S1130-05582015000300007-1	T13	SINTOMA	431	435	masa
es-S1130-05582015000300007-1	T14	SINTOMA	994	1004	tumoración
es-S1130-01082005001100014-1	T1	SINTOMA	168	177	cansancio
es-S1130-01082005001100014-1	T2	SINTOMA	328	338	normotensa
es-S1130-01082005001100014-1	T3	SINTOMA	370	391	tacto rectal negativo
es-S1130-01082005001100014-1	T4	SINTOMA	295	302	palidez
es-S1130-01082005001100014-1	T5	SINTOMA	579	594	sangrado activo
es-S1130-01082005001100014-1	T6	SINTOMA	158	165	melenas
es-S1130-01082005001100014-1	T7	SINTOMA	341	365	aceptable estado general
S0004-06142007000100011-1	T1	SINTOMA	755	765	artralgias
S0004-06142007000100011-1	T2	SINTOMA	209	235	(pene y escroto) dolorosas
S0004-06142007000100011-1	T3	SINTOMA	726	752	pérdida de la visión total
es-S0365-66912006000400010-1	T1	SINTOMA	43	72	disminución de agudeza visual
es-S0365-66912006000400010-1	T2	SINTOMA	134	149	sequedad ocular
es-S0365-66912006000400010-1	T3	SINTOMA	188	217	sequedad cutánea generalizada
es-S0365-66912006000400010-1	T4	SINTOMA	284	310	pérdida de cuero cabelludo
es-S0365-66912006000400010-1	T5	SINTOMA	751	803	menisco lagrimal de ambos ojos marcadamente reducido
es-S0365-66912006000400010-1	T6	SINTOMA	346	383	alteraciones de la posición palpebral
es-S0365-66912006000400010-1	T7	SINTOMA	219	229	anhidrosis
es-S0365-66912006000400010-1	T8	SINTOMA	231	245	piosis cutánea
es-S0365-66912006000400010-1	T9	SINTOMA	312	329	ausencia de cejas
es-S0365-66912006000400010-1	T10	SINTOMA	332	341	madarosis
es-S0365-66912006000400010-1	T11	SINTOMA	496	523	hiperemia conjuntival mixta
es-S0365-66912006000400010-1	T12	SINTOMA	525	561	neovascularización corneal bilateral
es-S0365-66912006000400010-1	T13	SINTOMA	1182	1196	queratoeritema
es-S0365-66912010000300005-1	T1	SINTOMA	53	86	disminución de agudeza visual (AV
es-S0365-66912010000300005-1	T2	SINTOMA	1436	1446	hemorragia
es-S0365-66912010000300005-1	T3	SINTOMA	517	541	biomicroscopía es normal
es-S0365-66912010000300005-1	T4	SINTOMA	577	600	hemorragia subretiniana
es-S0365-66912010000300005-1	T5	SINTOMA	755	800	localización subretiniana de esta hemorragia,
es-S0365-66912010000300005-1	T6	SINTOMA	815	879	zona hiperfluorescente yuxtafoveolar inferior en tiempos tardíos
es-S0365-66912010000300005-1	T7	SINTOMA	1464	1491	sangre en el ámbito macular
es-S0365-66912010000300005-1	T8	SINTOMA	1606	1629	hemorragia subretiniana
es-S0365-66912010000300005-1	T9	SINTOMA	1953	1963	hemovítreo
es-S0004-06142009000100012-1	T1	SINTOMA	406	428	dolor a nivel de ingle
es-S0004-06142009000100012-1	T2	SINTOMA	2212	2237	masa adenopática inguinal
es-S0004-06142009000100012-1	T3	SINTOMA	218	255	PSA dentro del rango de la normalidad
es-S0004-06142009000100012-1	T4	SINTOMA	709	778	tumoración carnosa mamelonada adherida al polo superior del testículo
es-S0004-06142009000100012-1	T5	SINTOMA	2517	2540	masa en región inguinal
es-S0004-06142009000100012-1	T6	SINTOMA	1702	1785	tumoración junto a fibras del oblicuo menor, músculo transverso y músculo iliopsoas
es-S0004-06142009000100012-1	T7	SINTOMA	2725	2734	hematuria
es-S0004-06142009000100012-1	T8	SINTOMA	3010	3038	deterioro del estado general
es-S0004-06142009000100012-1	T9	SINTOMA	1610	1687	nódulo que infiltra en profundidad la grasa subcutánea y el músculo iliopsoas
es-S0004-06142009000100012-1	T10	SINTOMA	1103	1147	negativo para Antígeno Prostático Específico
es-S0004-06142009000100012-1	T11	SINTOMA	1153	1184	estudio de extensión fue normal
es-S0004-06142009000100012-1	T12	SINTOMA	362	391	intervalo libre de enfermedad
es-S0004-06142009000100012-1	T13	SINTOMA	2453	2482	intervalo libre de enfermedad
es-S0212-71992000001200009-1	T1	SINTOMA	787	796	taquipnea
es-S0212-71992000001200009-1	T2	SINTOMA	824	835	taquicardia
es-S0212-71992000001200009-1	T3	SINTOMA	462	468	fiebre
es-S0212-71992000001200009-1	T4	SINTOMA	858	905	tumefacción y crepitación en la región cervical
es-S0212-71992000001200009-1	T5	SINTOMA	486	492	disnea
es-S0212-71992000001200009-1	T6	SINTOMA	625	716	dolor centrotorácico intermitente, que aumentaba con la tos y los movimientos respiratorios
es-S0212-71992000001200009-1	T7	SINTOMA	1384	1397	ritmo sinusal
es-S0212-71992000001200009-1	T8	SINTOMA	720	736	disnea de reposo
es-S0212-71992000001200009-1	T9	SINTOMA	917	961	crepitantes finos en ambos campos pulmonares
es-S0212-71992000001200009-1	T10	SINTOMA	447	460	expectoración
es-S0212-71992000001200009-1	T11	SINTOMA	964	1002	crepitación a la auscultación cardíaca
es-S0212-71992000001200009-1	T12	SINTOMA	1004	1019	signo de Hamman
es-S0212-71992000001200009-1	T13	SINTOMA	1036	1052	pulso paradójico
es-S0212-71992000001200009-1	T14	SINTOMA	417	420	tos
es-S0212-71992000001200009-1	T15	SINTOMA	580	613	tumefacción en la región cervical
es-S0212-71992000001200009-1	T16	SINTOMA	1888	1938	bullas aéreas de gran tamaño en el lóbulo superior
es-S0378-48352005000400004-1	T1	SINTOMA	93	135	dolor en hombro izquierdo y columna lumbar
es-S0378-48352005000400004-1	T2	SINTOMA	1853	1887	nódulo tiroideo sólido, con calcio
es-S0378-48352005000400004-1	T3	SINTOMA	1668	1680	PSA normales
es-S0378-48352005000400004-1	T4	SINTOMA	346	426	Gastroscopia, enema opaco, ecografía abdominal, testicular y prostática normales
es-S0378-48352005000400004-1	T5	SINTOMA	2301	2324	mal estado del paciente
es-S0378-48352005000400004-1	T6	SINTOMA	1355	1389	amiloide con tinción de Rojo Congo
es-S0378-48352005000400004-1	T7	SINTOMA	2412	2419	fallece
es-S0004-06142009000100010-2	T1	SINTOMA	753	765	leucocitosis
es-S0004-06142009000100010-2	T2	SINTOMA	534	546	dolor lumbar
es-S0004-06142009000100010-2	T3	SINTOMA	551	560	hematuria
es-S0004-06142009000100010-2	T4	SINTOMA	829	862	bioquímica y coagulación normales
es-S0004-06142009000100010-2	T5	SINTOMA	617	650	dolores lumbares de tipo mecánico
es-S0004-06142009000100010-2	T6	SINTOMA	655	671	astenia moderada
es-S0004-06142009000100010-2	T7	SINTOMA	888	908	riñón derecho normal
es-S0004-06142009000100010-2	T8	SINTOMA	248	260	leucocitosis
es-S0004-06142009000100010-2	T9	SINTOMA	770	804	desviación de fórmula leucocitaria
es-S0004-06142009000100010-2	T10	SINTOMA	986	1022	retención en polo superior izquierdo
es-S0004-06142009000100010-2	T11	SINTOMA	1140	1159	masa quística renal
es-S0004-06142009000100010-2	T12	SINTOMA	1631	1641	tumoración
es-S0212-16112013000300056-1	T1	SINTOMA	396	411	síndrome febril
es-S0212-16112013000300056-1	T2	SINTOMA	913	919	fiebre
es-S0212-16112013000300056-1	T3	SINTOMA	423	438	dolor abdominal
es-S0212-16112013000300056-1	T4	SINTOMA	2068	2126	crecimiento polimicrobiano en el catéter con la vegetación
es-S0212-16112013000300056-1	T5	SINTOMA	946	961	dolor abdominal
es-S0212-16112013000300056-1	T6	SINTOMA	546	595	Staphylococcus epidermidis en varios hemocultivos
es-S0212-16112013000300056-1	T7	SINTOMA	1263	1319	catéter protuyendo desde la aurícula hacia el ventrículo
es-S0212-16112013000300056-1	T8	SINTOMA	1457	1507	aislamientos previos de Staphylococcus epidermidis
es-S0212-16112013000300056-1	T9	SINTOMA	1842	1877	condensaciones parcheadas en pulmón
es-S0212-16112013000300056-1	T10	SINTOMA	1999	2065	aislamientos: Staphylococcus epidermidis en el catéter funcionante
es-S0212-16112013000300056-1	T11	SINTOMA	2141	2213	se aislaron Staphylococcus epidermidis, Ochrobactrum anthropi y un hongo
es-S0212-16112013000300056-1	T12	SINTOMA	1080	1112	fragmento abandonado del catéter
es-S0212-16112013000300056-1	T13	SINTOMA	1105	1183	catéter estaba situado desde la vena cava superior hasta el ventrículo derecho
es-S0212-16112013000300056-1	T14	SINTOMA	1241	1270	vegetaciones sobre el catéter
